"mean.vote.in.slot"	"age"	"in.temp"	"in.humid"	"out.temp"	"out.humid"	"in.temp.diff"	"in.humid.diff"	"out.temp.diff"	"out.humid.diff"	"week"	"hour"
0	39	23.2666666666667	64.44	33.3999986666667	45.3333333333333	-0.0800000000000018	0.353333333333325	0.0999996666666689	-0.666666666666664	35	14
0	30	23.1733333333333	64.96	33.599998	44	-0.0933333333333337	0.519999999999996	0.199999333333331	-1.33333333333334	35	14
0	42	22.9533333333333	66.8933333333333	33.4666656666667	43.3333333333333	-0.426666666666666	-0.326666666666668	-0.133332333333335	-0.666666666666664	35	15
0	39	22.9533333333333	66.8933333333333	33.4666656666667	43.3333333333333	-0.426666666666666	-0.326666666666668	-0.133332333333335	-0.666666666666664	35	15
0	33	22.7466666666667	67.1133333333333	33.200001	42	-0.206666666666667	0.219999999999999	-0.266664666666664	-1.33333333333334	35	15
3	34	22.7466666666667	67.1133333333333	33.200001	42	-0.206666666666667	0.219999999999999	-0.266664666666664	-1.33333333333334	35	15
0	30	22.7466666666667	67.1133333333333	33.200001	42	-0.206666666666667	0.219999999999999	-0.266664666666664	-1.33333333333334	35	15
0	42	22.8666666666667	68.3066666666667	33.3333333333333	41.6666666666667	0.086666666666666	0.193333333333342	0.133332333333335	-0.333333333333336	35	16
0	30	22.8666666666667	68.3066666666667	33.3333333333333	41.6666666666667	0.086666666666666	0.193333333333342	0.133332333333335	-0.333333333333336	35	16
0	39	22.6	67.8066666666667	33.599998	41	-0.266666666666666	-0.5	0.266664666666664	-0.666666666666664	35	16
0	30	22.64	68.68	33.599998	41	-0.0533333333333346	-0.0933333333333337	0	0	35	17
2.5	34	22.64	68.68	33.599998	41	-0.0533333333333346	-0.0933333333333337	0	0	35	17
-3	33	22.64	68.68	33.599998	41	-0.0533333333333346	-0.0933333333333337	0	0	35	17
0	42	23.76	68.34	33.599998	42	0.666666666666668	-2.00666666666666	0	0.666666666666664	35	17
1	42	24.6266666666667	68.4	33.599998	49	0.086666666666666	0.453333333333333	0	4.66666666666666	35	18
1.5	34	26.8133333333333	67.86	28.200001	59	0.0799999999999983	0.0933333333333337	0.866667333333336	-2.66666666666666	35	9
0	39	26.8133333333333	67.86	28.200001	59	0.0799999999999983	0.0933333333333337	0.866667333333336	-2.66666666666666	35	9
-1	41	27.0357142857143	69.1928571428572	28.200001	59	0.222380952380952	1.33285714285715	0	0	35	10
-2	33	27.0357142857143	69.1928571428572	28.200001	59	0.222380952380952	1.33285714285715	0	0	35	10
0	39	27.0357142857143	69.1928571428572	28.200001	59	0.222380952380952	1.33285714285715	0	0	35	10
2	42	26.3266666666667	69.1933333333333	28.5142861428571	58.1428571428571	0.24666666666667	-0.500000000000014	0.314285142857141	-0.857142857142854	35	10
-3	33	26.3266666666667	69.1933333333333	28.5142861428571	58.1428571428571	0.24666666666667	-0.500000000000014	0.314285142857141	-0.857142857142854	35	10
-1	39	26.3266666666667	68.62	29.299999	56	0	-0.573333333333323	0.785712857142858	-2.14285714285715	35	10
0	42	26.3266666666667	68.62	29.299999	56	0	-0.573333333333323	0.785712857142858	-2.14285714285715	35	10
0	42	27.4066666666667	60.5	29.6333323333333	55	0.173333333333332	-0.673333333333332	0.333333333333332	-1	35	11
0	39	27.42	59.6266666666667	30.299999	53	0.0133333333333319	-0.873333333333335	0.666666666666668	-2	35	11
0	33	27.42	59.6266666666667	30.299999	53	0.0133333333333319	-0.873333333333335	0.666666666666668	-2	35	11
0	42	25.44	62.82	30.299999	53	-1.98	3.19333333333334	0	0	35	12
-3	33	24.0533333333333	67.5333333333333	30.299999	53	-1.38666666666667	4.71333333333333	0	0	35	12
-1	41	24.3333333333333	70.9066666666667	30.9	55	0.386666666666667	0.760000000000005	0	0	35	13
1	34	24.3333333333333	70.9066666666667	30.9	55	0.386666666666667	0.760000000000005	0	0	35	13
1	42	23.86	71.0866666666667	30.9	55	-0.473333333333333	0.180000000000007	0	0	35	13
0	39	24.7066666666667	69.92	31.1999996666667	54.6666666666667	0.846666666666668	-1.16666666666667	0.299999666666668	-0.333333333333336	35	13
1	34	24.5933333333333	69.9866666666667	31.799999	54	0.280000000000001	-0.606666666666669	0	0	35	14
0	42	24.5933333333333	69.9866666666667	31.799999	54	0.280000000000001	-0.606666666666669	0	0	35	14
-1	39	24.6933333333333	69.6733333333333	31.799999	54	0.100000000000001	-0.313333333333333	0	0	35	14
0	34	23.98	71.2266666666667	32	53	0.253333333333334	1.69999999999999	0	0	35	15
0	39	23.6733333333333	72.3466666666667	32	53	-0.306666666666668	1.12	0	0	35	15
0	42	23.6733333333333	72.3466666666667	32	53	-0.306666666666668	1.12	0	0	35	15
0	42	22.76	69.5866666666667	30.4	60	-0.0799999999999983	-1.3	0	0	35	16
-1	39	22.76	69.5866666666667	30.4	60	-0.0799999999999983	-1.3	0	0	35	16
-3	33	22.76	69.5866666666667	30.4	60	-0.0799999999999983	-1.3	0	0	35	16
0	39	23.1533333333333	70.52	28.6	67	-0.00666666666666771	-0.533333333333331	0	0	35	17
-3	33	23.1533333333333	70.52	28.6	67	-0.00666666666666771	-0.533333333333331	0	0	35	17
0	42	23.1866666666667	69.78	28.6	67	0.033333333333335	-0.739999999999995	0	0	35	17
-2.5	33	25.6333333333333	68.4866666666667	28.9	58	-0.086666666666666	-2.35333333333334	0.799999333333332	-4	35	9
0.5	39	25.6333333333333	68.4866666666667	28.9	58	-0.086666666666666	-2.35333333333334	0.799999333333332	-4	35	9
0	34	24.5066666666667	70.6466666666667	28.9	58	-1.12666666666667	2.16	0	0	35	10
-1	41	24.5066666666667	70.6466666666667	28.9	58	-1.12666666666667	2.16	0	0	35	10
0.5	42	25.5133333333333	68.8866666666667	29.1	57	-0.306666666666668	-0.826666666666668	0.199999999999999	-1	35	10
0	39	25.7133333333333	69.36	29.5	55	0.200000000000003	0.473333333333329	0.400000000000002	-2	35	10
0	33	25.7133333333333	69.36	29.5	55	0.200000000000003	0.473333333333329	0.400000000000002	-2	35	10
0	30	25.48	69.1533333333333	29.5	55	-0.233333333333334	-0.206666666666663	0	0	35	11
1	34	25.2928571428571	69.8428571428571	29.5	55	-0.187142857142856	0.689523809523806	0	0	35	11
0	30	25.2928571428571	69.8428571428571	29.5	55	-0.187142857142856	0.689523809523806	0	0	35	11
1	42	24.9666666666667	70.28	29.8	54.3333333333333	-0.326190476190476	0.437142857142859	0.300000000000001	-0.666666666666664	35	11
0	33	24.9666666666667	70.28	29.8	54.3333333333333	-0.326190476190476	0.437142857142859	0.300000000000001	-0.666666666666664	35	11
-1	41	24.9666666666667	70.28	29.8	54.3333333333333	-0.326190476190476	0.437142857142859	0.300000000000001	-0.666666666666664	35	11
0	39	24.4733333333333	68.7733333333333	30.4	53	-0.493333333333336	-1.50666666666667	0.599999999999998	-1.33333333333334	35	11
0	33	24.3066666666667	67.8	30.5666666666667	52.6666666666667	0.306666666666665	-0.240000000000009	0.166666666666668	-0.333333333333336	35	12
0.5	42	24.3066666666667	67.8	30.5666666666667	52.6666666666667	0.306666666666665	-0.240000000000009	0.166666666666668	-0.333333333333336	35	12
0	30	24.3066666666667	67.8	30.5666666666667	52.6666666666667	0.306666666666665	-0.240000000000009	0.166666666666668	-0.333333333333336	35	12
1	34	24.3066666666667	67.8	30.5666666666667	52.6666666666667	0.306666666666665	-0.240000000000009	0.166666666666668	-0.333333333333336	35	12
-1	33	22.42	69.2666666666667	30.9	52	-0.733333333333334	0.553333333333327	0	0	35	13
1	34	22.68	71.6466666666667	31.299999	51	0.113333333333333	1.03999999999999	0.266666000000001	-0.666666666666664	35	13
-1	41	22.68	71.6466666666667	31.299999	51	0.113333333333333	1.03999999999999	0.266666000000001	-0.666666666666664	35	13
0	39	22.68	71.6466666666667	31.299999	51	0.113333333333333	1.03999999999999	0.266666000000001	-0.666666666666664	35	13
-3	33	22.68	71.6466666666667	31.299999	51	0.113333333333333	1.03999999999999	0.266666000000001	-0.666666666666664	35	13
-2	41	22.56	72.3	31.299999	51	-0.120000000000001	0.653333333333336	0	0	35	14
0	42	22.56	72.3	31.299999	51	-0.120000000000001	0.653333333333336	0	0	35	14
0	30	22.1133333333333	71.6	31.299999	51	-0.446666666666665	-0.699999999999989	0	0	35	14
0	42	22.1133333333333	71.6	31.299999	51	-0.446666666666665	-0.699999999999989	0	0	35	14
0	39	22.1466666666667	71.0333333333333	31.1999993333333	51	0.033333333333335	-0.566666666666677	-0.0999996666666654	0	35	14
0	42	23.0933333333333	71.4	31	51	0.946666666666665	0.366666666666674	-0.199999333333334	0	35	14
-2	33	23.0933333333333	71.4	31	51	0.946666666666665	0.366666666666674	-0.199999333333334	0	35	14
-1	30	23.0933333333333	71.4	31	51	0.946666666666665	0.366666666666674	-0.199999333333334	0	35	14
0	42	23.44	71.0466666666667	31	51	0.360000000000003	-0.900000000000006	0	0	35	15
-2	33	23.6933333333333	71.2066666666667	31	50.6666666666667	0.25333333333333	0.159999999999997	0	-0.333333333333336	35	15
0	39	23.6933333333333	71.2066666666667	31	50.6666666666667	0.25333333333333	0.159999999999997	0	-0.333333333333336	35	15
0	30	23.62	71.2866666666667	31	50	-0.0733333333333306	0.0799999999999983	0	-0.666666666666664	35	15
0	33	23.64	70.1466666666667	31	50	0.0933333333333337	-0.433333333333337	0	0	35	16
0	39	23.64	70.1466666666667	31	50	0.0933333333333337	-0.433333333333337	0	0	35	16
0	30	23.6666666666667	70.1933333333333	31.5	50	-0.113333333333333	0.146666666666661	0	0	35	17
0	42	23.5866666666667	70.1133333333333	31.5	50	-0.0799999999999983	-0.0799999999999983	0	0	35	17
1	39	23.5466666666667	69.9333333333333	31.4666666666667	50.3333333333333	-0.0400000000000027	-0.179999999999993	-0.033333333333335	0.333333333333336	35	17
1	42	24.5133333333333	72.5266666666667	31.4	51	0.966666666666665	2.59333333333333	-0.0666666666666664	0.666666666666664	35	17
1.5	33	28.78	70.0933333333333	27.799999	65	0.126666666666669	0.966666666666669	0.599999333333333	-2.66666666666667	35	9
1	39	28.78	70.0933333333333	27.799999	65	0.126666666666669	0.966666666666669	0.599999333333333	-2.66666666666667	35	9
-2	41	28.66	70.0866666666667	27.799999	65	-0.120000000000001	-0.0066666666666606	0	0	35	10
1	33	26.1533333333333	70.6866666666667	27.799999	65	-2.50666666666667	0.599999999999994	0	0	35	10
1.5	34	26.1533333333333	70.6866666666667	27.799999	65	-2.50666666666667	0.599999999999994	0	0	35	10
0	39	23.8733333333333	69.7266666666667	29.1	60	-0.353333333333335	-0.659999999999997	0	0	35	11
0.5	42	23.4666666666667	69.7133333333333	29.1	60	-0.406666666666666	-0.0133333333333354	0	0	35	11
0	39	23.2	69.8	29.799999	57	0.0266666666666673	0.233333333333334	0.466666	-2	35	11
1	34	23.2	69.8	29.799999	57	0.0266666666666673	0.233333333333334	0.466666	-2	35	11
0	33	22.8333333333333	69.6866666666667	29.799999	57	-0.366666666666667	-0.11333333333333	0	0	35	12
0	42	23.2733333333333	70.8733333333333	29.799999	57	0.440000000000001	1.18666666666667	0	0	35	12
0	42	23.1285714285714	69.54	30.9	53	-0.278095238095236	0.632857142857134	0	0	35	13
-1	39	23.1285714285714	69.54	30.9	53	-0.278095238095236	0.632857142857134	0	0	35	13
-2	41	22.8866666666667	69.98	30.9	53	-0.241904761904763	0.440000000000012	0	0	35	13
1	34	22.8866666666667	69.98	30.9	53	-0.241904761904763	0.440000000000012	0	0	35	13
-1	39	23.7666666666667	69.4333333333333	31.4	51	0.0733333333333306	-0.706666666666663	0	0	35	14
1	34	23.82	70.28	31.4	51	0.0533333333333346	0.846666666666664	0	0	35	14
1	41	24.6866666666667	67.2266666666667	31.1	51	-0.226666666666667	0.133333333333326	0	0	35	15
0	39	24.6866666666667	67.2266666666667	31.1	51	-0.226666666666667	0.133333333333326	0	0	35	15
-1	39	22.7466666666667	68.5933333333333	30.6	46	-0.406666666666666	0.846666666666664	-0.333333333333332	-3.33333333333334	35	15
-1	39	22.2266666666667	72.1333333333333	30	49	-0.486666666666668	0.793333333333322	-0.400000000000002	2	35	16
1	41	21.9533333333333	72.2866666666667	30	49	-0.273333333333333	0.153333333333336	0	0	35	17
-1.66666666666667	34	21.9533333333333	72.2866666666667	30	49	-0.273333333333333	0.153333333333336	0	0	35	17
-1	39	22.56	75.6333333333333	29.5999996666667	51.6666666666667	0.579999999999998	1.76000000000001	-0.400000333333335	2.66666666666666	35	17
0	34	22.0533333333333	76.2533333333333	28.799999	57	-0.0466666666666669	-0.0933333333333337	0	0	35	18
1	41	25.4333333333333	61.8066666666667	20.200001	70	-0.800000000000001	-1.98	0	0	35	10
0	30	22.1733333333333	66.7333333333333	20.3000006666667	68	-0.626666666666669	1.18000000000001	0.0999996666666654	-2	35	10
-0.5	39	21.9266666666667	67.5666666666667	20.5	64	-0.246666666666666	0.833333333333329	0.199999333333334	-4	35	10
0	39	21.6666666666667	67.8066666666667	21.6	57	-0.0999999999999979	-0.506666666666661	0.733333333333334	-4.66666666666666	35	11
0	30	21.6666666666667	67.8066666666667	21.6	57	-0.0999999999999979	-0.506666666666661	0.733333333333334	-4.66666666666666	35	11
1	42	25.98	54.3333333333333	23.1666673333333	49	0.100000000000001	-0.713333333333331	0.466666333333333	-2	35	13
1	41	25.98	54.3333333333333	23.1666673333333	49	0.100000000000001	-0.713333333333331	0.466666333333333	-2	35	13
0	33	24.9133333333333	57.0333333333333	24.1	45	-1.06666666666667	2.7	0.933332666666669	-4	35	13
0	39	24.9133333333333	57.0333333333333	24.1	45	-1.06666666666667	2.7	0.933332666666669	-4	35	13
0	30	22.8533333333333	64.34	24.1	45	-0.66	0.153333333333336	0	0	35	14
0	42	22.35	64.0928571428571	24.8666666666667	46	-0.50333333333333	-0.247142857142862	0.766666666666666	1	35	14
0	39	22.18	63.84	26.4	48	-0.170000000000002	-0.252857142857138	1.53333333333333	2	35	14
-3	33	22.18	63.84	26.4	48	-0.170000000000002	-0.252857142857138	1.53333333333333	2	35	14
-1	30	22.1066666666667	63.9266666666667	26.4	48	-0.0733333333333341	0.0866666666666589	0	0	35	15
-3	33	22.2866666666667	64.32	26.6	47	0.239999999999998	0.533333333333324	0.199999999999999	-1	35	15
0	42	22.7866666666667	65.46	27	45	0.5	1.14	0.400000000000002	-2	35	15
-2	39	22.7866666666667	65.46	27	45	0.5	1.14	0.400000000000002	-2	35	15
-0.5	30	22.12	64.84	27	45	-0.666666666666664	-0.61999999999999	0	0	35	16
0	39	22.1066666666667	64.0933333333333	26.9666666666667	43	0.0933333333333337	-0.180000000000007	-0.033333333333335	-2	35	16
1	42	22.0333333333333	64.2	26.9	39	-0.0733333333333306	0.106666666666669	-0.0666666666666664	-4	35	16
-3	33	22.0333333333333	64.2	26.9	39	-0.0733333333333306	0.106666666666669	-0.0666666666666664	-4	35	16
-1	30	22.0333333333333	64.2	26.9	39	-0.0733333333333306	0.106666666666669	-0.0666666666666664	-4	35	16
-2	41	21.9933333333333	63.72	26.799999	41	0.0399999999999991	-0.126666666666665	-0.0666673333333314	1.33333333333334	35	17
0.5	42	22.0866666666667	63.3666666666667	26.799999	41	0.0933333333333373	-0.353333333333332	0	0	35	18
0	39	24.3066666666667	55.54	26.6999993333333	41.3333333333333	2.06666666666667	-7.02	-0.0999996666666654	0.333333333333336	35	18
-1	30	24.4666666666667	55.0933333333333	21.933333	51.6666666666667	0.433333333333337	-1.55333333333333	0.433333000000001	-1.33333333333334	36	10
-1	30	24.8066666666667	54.9533333333333	22.799999	49	0.233333333333331	-0.993333333333332	0	0	36	11
-0.5	39	25.5266666666667	52.18	24.1	45	0.359999999999999	-1.43333333333334	0.866667333333336	-2.66666666666666	36	11
0	42	25.5266666666667	52.18	24.1	45	0.359999999999999	-1.43333333333334	0.866667333333336	-2.66666666666666	36	11
-0.5	30	25.4333333333333	53.36	24.1	45	-0.146666666666665	1.16666666666666	0	0	36	12
1	42	26.3533333333333	50.0933333333333	26	41	0.179999999999996	-1.04666666666667	0	0	36	13
0	39	25.9066666666667	50.58	26	41	-0.446666666666665	0.486666666666665	0	0	36	13
-1	30	23.8733333333333	56.4066666666667	26.1333333333333	40.6666666666667	-2.03333333333333	5.82666666666667	0.133333333333333	-0.333333333333336	36	13
2	42	23.0266666666667	58.86	26.4	40	-0.846666666666668	2.45333333333333	0.266666666666666	-0.666666666666664	36	13
-3	33	22.8933333333333	60.0933333333333	26.4	40	-0.133333333333333	1.23333333333333	0	0	36	14
-2	30	22.6933333333333	60.58	26.4	40	-0.199999999999999	0.486666666666665	0	0	36	14
-1	39	22.6933333333333	60.58	26.4	40	-0.199999999999999	0.486666666666665	0	0	36	14
-1	42	22.66	60.8933333333333	26.2666666666667	40	-0.033333333333335	0.31333333333334	-0.133333333333333	0	36	14
0	39	23.42	61.4642857142857	26	40	0.0866666666666696	-0.0823809523809516	0	0	36	15
-0.5	34	22.78	62.1533333333333	25.700001	41	0.380000000000003	0.126666666666672	-0.199999333333334	0.666666666666664	36	15
-1	39	22.7466666666667	61.56	25.700001	41	-0.033333333333335	-0.593333333333334	0	0	36	16
-3	30	22.7466666666667	61.56	25.700001	41	-0.033333333333335	-0.593333333333334	0	0	36	16
0	42	22.7466666666667	61.56	25.700001	41	-0.033333333333335	-0.593333333333334	0	0	36	16
-1	30	23.54	61.1133333333333	25.1	44	-0.0800000000000018	0.420000000000002	0	0	36	17
-1	39	23.54	61.1133333333333	25.1	44	-0.0800000000000018	0.420000000000002	0	0	36	17
0	42	22.26	62.8866666666667	24.299999	48	-0.299999999999997	-0.340000000000003	0	0	36	18
0	42	20.9866666666667	65.9066666666667	23.1	57	-0.0733333333333341	0.219999999999999	0	0	36	20
0	42	25.9133333333333	56.4266666666667	20.4333333333333	63.6666666666667	0.300000000000001	-0.426666666666662	0.533333333333335	-1.33333333333334	36	10
0	42	25.8333333333333	55.9066666666667	21.5	61	-0.0800000000000018	-0.520000000000003	1.06666666666667	-2.66666666666666	36	10
-1	30	25.6266666666667	56.4533333333333	21.5	61	-0.206666666666667	0.546666666666667	0	0	36	11
-0.5	39	24.7733333333333	59.8866666666667	21.5	61	-0.853333333333332	3.43333333333334	0	0	36	11
-2	30	23.8533333333333	60.9666666666667	22.700001	59	-0.0866666666666696	-0.246666666666663	0	0	36	12
-1	39	23.8533333333333	60.9666666666667	22.700001	59	-0.0866666666666696	-0.246666666666663	0	0	36	12
0	42	23.8533333333333	60.9666666666667	22.700001	59	-0.0866666666666696	-0.246666666666663	0	0	36	12
-2	39	24.0866666666667	61.2266666666667	24	57	0.00666666666666416	0.473333333333336	0.400000000000002	-0.666666666666664	36	13
-1.5	30	23.9933333333333	61.7	24	57	-0.0933333333333337	0.473333333333336	0	0	36	14
0	39	25.24	57.34	23.6	57	0.279999999999998	-1.77999999999999	-0.266666666666666	0	36	14
-1	30	25.24	57.34	23.6	57	0.279999999999998	-1.77999999999999	-0.266666666666666	0	36	14
-1	30	24.7866666666667	58.2133333333333	23.6	57	-0.453333333333333	0.873333333333335	0	0	36	15
-1	34	24.1666666666667	60.82	23.6	57	-0.619999999999997	2.60666666666666	0	0	36	15
-1	30	23.88	62.3266666666667	23.799999	57	-0.0733333333333341	0.446666666666665	0.133332666666664	0	36	15
-1	39	23.88	62.3266666666667	23.799999	57	-0.0733333333333341	0.446666666666665	0.133332666666664	0	36	15
-2	30	24.0533333333333	62.0866666666667	23.799999	57	0.173333333333336	-0.240000000000002	0	0	36	16
0	34	24.0333333333333	62.8933333333333	23.799999	57	-0.0199999999999996	0.806666666666665	0	0	36	16
0	39	24.9733333333333	60.0066666666667	23	59	0.440000000000001	-1.47333333333333	-0.533332666666666	1.33333333333334	36	16
-2	30	24.9733333333333	60.0066666666667	23	59	0.440000000000001	-1.47333333333333	-0.533332666666666	1.33333333333334	36	16
0	39	25.7	59.6142857142857	17.200001	91	1.46666666666667	-2.88571428571429	-5.799999	32	36	12
-2	42	25.28	61.8866666666667	17.5	91	0.106666666666669	1.30666666666666	0	0	36	13
0	39	25.28	61.8866666666667	17.5	91	0.106666666666669	1.30666666666666	0	0	36	13
-1.5	30	24.6666666666667	65.2266666666667	17.5	91	-0.0399999999999991	-0.0799999999999983	0	0	36	14
-2	42	24.6666666666667	65.2266666666667	17.5	91	-0.0399999999999991	-0.0799999999999983	0	0	36	14
-3	42	25.3133333333333	62.7	17.700001	91	0.733333333333331	-2.10666666666667	0.133334000000001	0	36	14
-2	30	25.5	61.2533333333333	17.700001	91	0.0733333333333341	-1.62666666666667	0	0	36	15
-1	39	25.5	61.2533333333333	17.700001	91	0.0733333333333341	-1.62666666666667	0	0	36	15
-3	42	25.26	63.8533333333333	17.9	91	-0.0266666666666673	3.57333333333333	0	0	36	16
0	39	25.4266666666667	62.3533333333333	17.9	91	0.166666666666668	-1.5	0	0	36	16
-2	30	25.48	59.2866666666667	18.0666666666667	90.6666666666667	0.0533333333333346	-3.06666666666666	0.166666666666668	-0.333333333333329	36	16
0	39	25.6333333333333	59.6266666666667	18.4	90	0.106666666666666	1.60666666666667	0	0	36	17
0	42	25.6333333333333	59.6266666666667	18.4	90	0.106666666666666	1.60666666666667	0	0	36	17
-2	30	25.54	59.5866666666667	19	88	-0.0933333333333337	-0.953333333333333	0	0	36	18
0.5	42	25.7666666666667	65.8266666666667	21.6	83	0.0666666666666664	-0.0600000000000023	0	0	36	10
-2	30	25.8666666666667	65.9533333333333	21.6	83	0.100000000000001	0.126666666666665	0	0	36	10
-1	30	23.4266666666667	73.44	24.200001	77	-0.32	3.60666666666667	1.733334	-4	36	10
0.5	34	23.4266666666667	73.44	24.200001	77	-0.32	3.60666666666667	1.733334	-4	36	10
-0.5	39	22.32	71.7933333333333	24.200001	77	-0.606666666666666	-1.01333333333334	0	0	36	11
-1	30	22.4	71.5333333333333	25.133334	74.6666666666667	0.0799999999999983	-0.260000000000005	0.933333000000001	-2.33333333333333	36	11
-1	42	22.4	71.5333333333333	25.133334	74.6666666666667	0.0799999999999983	-0.260000000000005	0.933333000000001	-2.33333333333333	36	11
1	34	21.3666666666667	69.72	27	70	-1.03333333333333	-1.81333333333333	1.866666	-4.66666666666667	36	11
-3	42	20.9733333333333	68.6266666666667	27	70	-0.393333333333334	-1.09333333333333	0	0	36	12
-1	30	22.1666666666667	66.48	27.433333	69.3333333333333	1.38666666666667	-1.43333333333332	0.433333000000001	-0.666666666666671	36	12
1	39	24.3866666666667	72.2466666666667	28.433333	68.3333333333333	0.0733333333333341	0.266666666666666	0.133334000000001	0.333333333333329	36	13
-0.5	42	24.3866666666667	72.2466666666667	28.433333	68.3333333333333	0.0733333333333341	0.266666666666666	0.133334000000001	0.333333333333329	36	13
-1	30	23.0466666666667	72.26	28.700001	69	-1.38	-0.840000000000003	0	0	36	14
1	34	23.0466666666667	72.26	28.700001	69	-1.38	-0.840000000000003	0	0	36	14
-2	30	22.3533333333333	71.1533333333333	28.700001	69	-0.693333333333335	-1.10666666666667	0	0	36	14
0	34	22.3533333333333	71.1533333333333	28.700001	69	-0.693333333333335	-1.10666666666667	0	0	36	14
-1	39	22.1933333333333	71.6733333333333	29	69	0.0400000000000027	0.553333333333327	0.199999333333334	0	36	14
2	42	22.1933333333333	71.6733333333333	29	69	0.0400000000000027	0.553333333333327	0.199999333333334	0	36	14
0	42	22.1133333333333	71.6533333333333	29	69	-0.0800000000000018	-0.019999999999996	0	0	36	15
1	34	22.1133333333333	71.6533333333333	29	69	-0.0800000000000018	-0.019999999999996	0	0	36	15
-1	30	22.0066666666667	71.54	29	69	-0.106666666666666	-0.11333333333333	0	0	36	15
-1	39	22.1466666666667	71.8133333333333	28.200001	67	0.24666666666667	0.680000000000007	-0.533332666666666	-1.33333333333333	36	15
-1	30	21.9066666666667	71.5733333333333	28.200001	67	-0.0933333333333337	-0.413333333333327	0	0	36	16
1	34	21.6933333333333	70.28	28.4	64	-0.166666666666664	-0.686666666666667	0.133332666666664	-2	36	16
0	42	21.6066666666667	69.72	28.4	64	-0.086666666666666	-0.560000000000002	0	0	36	17
-1	30	23.7666666666667	63.68	28.299999	60	2	-4.96	-0.0666673333333314	-2.66666666666666	36	17
1	34	25.8333333333333	67.3133333333333	23.700001	75	-0.120000000000001	-0.353333333333339	0	0	36	10
0	42	25.8333333333333	67.3133333333333	23.700001	75	-0.120000000000001	-0.353333333333339	0	0	36	10
-1.5	30	25.8333333333333	67.3133333333333	23.700001	75	-0.120000000000001	-0.353333333333339	0	0	36	10
-1	30	25.8666666666667	67.96	24.9	70	0.166666666666668	-1.09333333333332	0	0	36	11
0	42	26.1133333333333	66.7133333333333	25.799999	68	0.113333333333333	-0.519999999999996	0.599999333333333	-1.33333333333333	36	11
-1	30	26.1133333333333	66.7133333333333	25.799999	68	0.113333333333333	-0.519999999999996	0.599999333333333	-1.33333333333333	36	11
0	34	26.0866666666667	66.98	26.0999996666667	63.6666666666667	0.533333333333331	-1.92	0.300000666666666	-4.33333333333334	36	12
-1	30	25.76	67.4266666666667	26.700001	55	-0.326666666666668	0.446666666666658	0.600001333333335	-8.66666666666666	36	12
0	42	26.2	67	26.700001	55	0.526666666666667	-1.53333333333333	0	0	36	13
-1	30	25.92	67.32	26.9000003333333	55	-0.280000000000001	0.320000000000007	0.199999333333334	0	36	13
0	39	25.92	67.32	26.9000003333333	55	-0.280000000000001	0.320000000000007	0.199999333333334	0	36	13
0	34	25.92	67.32	26.9000003333333	55	-0.280000000000001	0.320000000000007	0.199999333333334	0	36	13
-0.5	33	24.8133333333333	69.7066666666667	27.299999	55	-1.10666666666667	2.38666666666666	0.399998666666665	0	36	13
0	42	24.5266666666667	69.0733333333333	27.299999	55	-0.300000000000001	-0.420000000000002	0	0	36	14
-1	39	24.1266666666667	70.1133333333333	27.4666656666667	55	-0.400000000000002	1.03999999999999	0.166666666666668	0	36	14
-1	30	24.3466666666667	70.3666666666667	27.799999	55	0.220000000000002	0.25333333333333	0.333333333333332	0	36	14
0	42	24.3466666666667	70.3666666666667	27.799999	55	0.220000000000002	0.25333333333333	0.333333333333332	0	36	14
0	42	24.6333333333333	71.4333333333333	27.799999	55	0.286666666666665	1.06666666666668	0	0	36	15
0	39	25.0666666666667	71.5733333333333	27.799999	55	0.433333333333334	0.140000000000001	0	0	36	15
0	42	24.4933333333333	71	27.7666663333333	55.3333333333333	-0.573333333333334	-0.573333333333338	-0.0333326666666665	0.333333333333336	36	15
-1	30	24.5	71.96	27.700001	56	0.00666666666666771	0.959999999999994	-0.0666653333333329	0.666666666666664	36	15
0	34	24.5	71.96	27.700001	56	0.00666666666666771	0.959999999999994	-0.0666653333333329	0.666666666666664	36	15
0	42	24.3733333333333	72.7266666666667	27.700001	56	-0.126666666666665	0.76666666666668	0	0	36	16
0	39	24.44	73.36	27.700001	56	0.0666666666666664	0.633333333333326	0	0	36	16
-1	30	24.1	73.74	26.5	61	-0.27333333333333	0.359999999999999	-0.800000666666666	3.33333333333334	36	16
-1	39	24.02	74.36	26.5	61	-0.0800000000000018	0.620000000000005	0	0	36	17
0	42	23.3933333333333	75.1066666666667	25.9	65	-0.219999999999999	-0.0666666666666629	0	0	36	18
-1	30	22.9066666666667	66.4533333333333	26.5	69	-0.34	-0.980000000000004	0	0	37	10
-1	30	22.3933333333333	71.0533333333333	27.700001	66	0.0133333333333319	-0.506666666666675	0	0	37	11
-1	39	22.3933333333333	71.0533333333333	27.700001	66	0.0133333333333319	-0.506666666666675	0	0	37	11
-1	39	22.54	71.1533333333333	28.700001	61	-0.186666666666667	-0.773333333333326	0.666666666666668	-3.33333333333333	37	11
-2	30	22.54	71.1533333333333	28.700001	61	-0.186666666666667	-0.773333333333326	0.666666666666668	-3.33333333333333	37	11
0	34	22.7666666666667	70.8066666666667	29.200001	53	0.333333333333332	0.613333333333344	0	0	37	13
